Lab_Name,LabID,Project,Agency,SiteName,MLID,Date,SampleType,SampleDepth,SampleZone,CollectionProcedure,Taxon,AlgalDivision,NumberinStand,RankinStand,RelativeDensity,NaturalUnitsperML,CellperML,CellVolume(µ³/mL),Comments,Notes,stratum,shannon-wiener index,species evenness,species richness,total number of taxa in stand,taxon_grouped,Taxon,
Rushforth Phycology,SR080449,Utah Lake,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus dimorphus,Chlorophyta,220,2,39.2,264,"1,056",369600,,,,,,,,,,
Rushforth Phycology,SR080449,Utah Lake,DWQ,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,4917500,9/17/2008,Total Plankton Sample,,,Water column,Tetraedron species,Chlorophyta,406,1,41.3,487.2,487,389760,,,,,,,,,,
Rushforth Phycology,SR080450,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,9/17/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,6,3,16.8,7.2,7,280281.6,,,,,,,,,,
Rushforth Phycology,SR080450,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,9/17/2008,Total Plankton Sample,,,Water column,Pediastrum duplex,Chlorophyta,7,2,27.5,8.4,353,457497.6,,,,,,,,,,
Rushforth Phycology,SR080450,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,9/17/2008,Total Plankton Sample,,,Water column,Pteromonas species,Chlorophyta,2,7,0.1,2.4,2,1104,,,,,,,,,,
Rushforth Phycology,SR080450,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus bijuga,Chlorophyta,210,1,30.2,252,"1,008",504000,,,,,,,,,,
Rushforth Phycology,SR080450,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus dimorphus,Chlorophyta,8,6,0.8,9.6,38,13440,,,,,,,,,,
Rushforth Phycology,SR080450,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus quadricauda var. quadrispina,Chlorophyta,156,4,13.5,187.2,749,224640,,,,,,,,,,
Rushforth Phycology,SR080450,Utah Lake,DWQ,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,9/17/2008,Total Plankton Sample,,,Water column,Tetraedron species,Chlorophyta,193,5,11.1,231.6,232,185280,,,,,,,,,,
Rushforth Phycology,SR080453,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,9/17/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,4,3,12.8,4.8,5,186854.4,,,,,,,,,,
Rushforth Phycology,SR080453,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,9/17/2008,Total Plankton Sample,,,Water column,Pediastrum duplex,Chlorophyta,9,1,40.4,10.8,454,588211.3,,,,,,,,,,
Rushforth Phycology,SR080453,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,9/17/2008,Total Plankton Sample,,,Water column,pennate diatoms,Bacillariophyta,1,6,0.1,1.2,1,960,,,,,,,,,,
Rushforth Phycology,SR080453,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,9/17/2008,Total Plankton Sample,,,Water column,Pteromonas species,Chlorophyta,1,7,0,1.2,1,552,,,,,,,,,,
Rushforth Phycology,SR080453,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,9/17/2008,Total Plankton Sample,,,Water column,Scenedesmus bijuga,Chlorophyta,56,5,9.2,67.2,269,134400,,,,,,,,,,
Rushforth Phycology,SR080453,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,9/17/2008,Total Plankton Sample,,,Water column,Sphaerocystis schroeteri,Chlorophyta,3,4,11,3.6,403,160070.4,,,,,,,,,,
Rushforth Phycology,SR080453,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,9/17/2008,Total Plankton Sample,,,Water column,Tetraedron species,Chlorophyta,402,2,26.5,482.4,482,385920,,,,,,,,,,
Rushforth Phycology,SR080435,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,9/12/2008,Total Plankton Sample,,,Water column,centric diatoms,Bacillariophyta,1,5,0,1.2,1,840,,,,,,,,,,
Rushforth Phycology,SR080435,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,9/12/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,81,1,97.1,97.2,97,3783802,,,,,,,,,,
Rushforth Phycology,SR080435,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,9/12/2008,Total Plankton Sample,,,Water column,Melosira granulata var. angustissima,Bacillariophyta,17,2,2.4,20.4,184,93840,,,,,,,,,,
Rushforth Phycology,SR080435,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,9/12/2008,Total Plankton Sample,,,Water column,pennate diatoms,Bacillariophyta,14,3,0.3,16.8,17,13440,,,,,,,,,,
Rushforth Phycology,SR080435,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,9/12/2008,Total Plankton Sample,,,Water column,Scenedesmus bijuga,Chlorophyta,2,4,0.1,2.4,10,4800,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Dolichospermum flosaquae,Cyanophyta,85,2,14.2,204,"7,548",7752001,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Ankistrodesmus falcatus,Chlorophyta,115,12,0.4,276,276,216660,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Aphanizomenon flos-aquae,Cyanophyta,841,1,70.2,2018.4,"123,122",38349600,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Beggiatoa species,Unspecified Algae,5,25,0,12,144,7200,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,centric diatoms,Bacillariophyta,510,6,1.6,1224,"1,224",856800.1,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Closteriopsis longissima var. tropica,Chlorophyta,4,24,0,9.6,10,9600,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Closterum species,Chlorophyta,4,10,0.5,9.6,10,288000,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Cosmarium species,Chlorophyta,13,7,0.8,31.2,31,436800,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Crucigenia quadrata,Chlorophyta,5,21,0,12,192,18000,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Euglena species,Euglenophyta,9,14,0.3,21.6,22,159840,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Gomphosphaeria lacustris,Cyanophyta,60,4,2.6,144,"9,792",1440000,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Melosira granulata var. angustissima,Bacillariophyta,37,8,0.7,88.8,799,408480,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Merismopedia species,Cyanophyta,1,26,0,2.4,149,4800,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Microcystis aeruginosa,Cyanophyta,1,18,0.1,2.4,168,52800,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Microcystis incerta,Cyanophyta,6,13,0.4,14.4,"1,440",216000,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Oocystis borgei,Chlorophyta,7,17,0.1,16.8,67,67200,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Oscillatoria agardhii,Cyanophyta,22,11,0.5,52.8,"3,010",264000,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Pediastrum duplex,Chlorophyta,1,15,0.2,2.4,101,130713.6,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,pennate diatoms,Bacillariophyta,450,5,1.6,1080,"1,080",864000.1,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Pteromonas species,Chlorophyta,311,9,0.6,746.4,746,343344,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Scenedesmus bijuga,Chlorophyta,3,22,0,7.2,29,14400,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Scenedesmus dimorphus,Chlorophyta,4,23,0,9.6,38,13440,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Scenedesmus quadricauda,Chlorophyta,120,3,4.7,288,"1,152",2592000,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Stephanodiscus niagarae,Bacillariophyta,1,16,0.1,2.4,2,76800,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Tetraedron species,Chlorophyta,10,19,0,24,24,19200,,,,,,,,,,
Rushforth Phycology,SR080371,Utah Lake,DWQ,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,8/4/2008,Total Plankton Sample,,,Water column,Trachellomonas species,Euglenophyta,1,20,0,2.4,2,19200,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Dolichospermum flosaquae,Cyanophyta,98,2,26.4,235.2,"8,702",8937600,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Ankistrodesmus falcatus,Chlorophyta,2,14,0,4.8,5,3768,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Aphanizomenon flos-aquae,Cyanophyta,7,4,0.9,16.8,"1,025",319200,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,centric diatoms,Bacillariophyta,13,9,0.1,31.2,31,21840,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,254,1,70.1,609.6,610,23730510,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Euglena species,Euglenophyta,1,11,0.1,2.4,2,17760,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Melosira granulata,Bacillariophyta,17,3,1.2,40.8,326,399840,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Microcystis aeruginosa,Cyanophyta,1,7,0.2,2.4,168,52800,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Oocystis borgei,Chlorophyta,3,8,0.1,7.2,29,28800,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Oscillatoria agardhii,Cyanophyta,1,13,0,2.4,137,12000,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Oscillatoria princeps,Cyanophyta,7,6,0.2,16.8,"1,865",67200,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,pennate diatoms,Bacillariophyta,9,12,0.1,21.6,22,17280,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Scenedesmus quadricauda,Chlorophyta,1,10,0.1,2.4,10,21600,,,,,,,,,,
Rushforth Phycology,SR080368,Utah Lake,DWQ,UTAH LAKE GOSHEN BAY SOUTHWEST END,4917600,8/4/2008,Total Plankton Sample,,,Water column,Stephanodiscus niagarae,Bacillariophyta,3,5,0.7,7.2,7,230400,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,Anabaena species,Cyanophyta,92,3,25.2,220.8,"5,962",11040000,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,Aphanizomenon flos-aquae,Cyanophyta,246,2,25.6,590.4,"36,014",11217600,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,centric diatoms,Bacillariophyta,7,9,0,16.8,17,11760,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,225,1,48,540,540,21021120,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,Melosira granulata,Bacillariophyta,9,5,0.5,21.6,173,211680,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,Melosira granulata var. angustissima,Bacillariophyta,6,6,0.2,14.4,130,66240,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,Oocystis borgei,Chlorophyta,1,10,0,2.4,10,9600,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,Oscillatoria agardhii,Cyanophyta,1,8,0,2.4,137,12000,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,Oscillatoria princeps,Cyanophyta,2,7,0,4.8,533,19200,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,Pteromonas species,Chlorophyta,1,11,0,2.4,2,1104,,,,,,,,,,
Rushforth Phycology,SR080372,Utah Lake,DWQ,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,8/4/2008,Total Plankton Sample,,,Water column,Schroederia setigera,Chlorophyta,9,4,0.5,21.6,22,216000,,,,,,,,,,
Rushforth Phycology,SR080366,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,8/4/2008,Total Plankton Sample,,,Water column,Dolichospermum flosaquae,Cyanophyta,594,1,63,1425.6,"52,747",54172800,,,,,,,,,,
Rushforth Phycology,SR080366,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,8/4/2008,Total Plankton Sample,,,Water column,Aphanizomenon flos-aquae,Cyanophyta,140,3,7.4,336,"20,496",6384001,,,,,,,,,,
Rushforth Phycology,SR080366,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,8/4/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,265,2,28.8,636,636,24758210,,,,,,,,,,
Rushforth Phycology,SR080366,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,8/4/2008,Total Plankton Sample,,,Water column,Melosira granulata,Bacillariophyta,4,7,0.1,9.6,77,94080,,,,,,,,,,
Rushforth Phycology,SR080366,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,8/4/2008,Total Plankton Sample,,,Water column,Microcystis aeruginosa,Cyanophyta,5,4,0.3,12,840,264000,,,,,,,,,,
Rushforth Phycology,SR080366,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,8/4/2008,Total Plankton Sample,,,Water column,Oocystis borgei,Chlorophyta,1,9,0,2.4,10,9600,,,,,,,,,,
Rushforth Phycology,SR080366,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,8/4/2008,Total Plankton Sample,,,Water column,Oscillatoria princeps,Cyanophyta,6,8,0.1,14.4,"1,598",57600,,,,,,,,,,
Rushforth Phycology,SR080366,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,8/4/2008,Total Plankton Sample,,,Water column,Pediastrum duplex,Chlorophyta,1,5,0.2,2.4,101,130713.6,,,,,,,,,,
Rushforth Phycology,SR080366,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,4917310,8/4/2008,Total Plankton Sample,,,Water column,Schroederia setigera,Chlorophyta,4,6,0.1,9.6,10,96000,,,,,,,,,,
Rushforth Phycology,SR080373,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-B ,4917320,8/4/2008,Total Plankton Sample,,,Water column,Dolichospermum flosaquae,Cyanophyta,414,1,63.5,993.6,"36,763",37756800,,,,,,,,,,
Rushforth Phycology,SR080373,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-B ,4917320,8/4/2008,Total Plankton Sample,,,Water column,Aphanizomenon flos-aquae,Cyanophyta,145,3,11.1,348,"21,228",6612001,,,,,,,,,,
Rushforth Phycology,SR080373,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-B ,4917320,8/4/2008,Total Plankton Sample,,,Water column,centric diatoms,Bacillariophyta,7,9,0,16.8,17,11760,,,,,,,,,,
Rushforth Phycology,SR080373,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-B ,4917320,8/4/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,156,2,24.5,374.4,374,14574640,,,,,,,,,,
Rushforth Phycology,SR080373,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-B ,4917320,8/4/2008,Total Plankton Sample,,,Water column,Melosira granulata,Bacillariophyta,9,4,0.4,21.6,173,211680,,,,,,,,,,
Rushforth Phycology,SR080373,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-B ,4917320,8/4/2008,Total Plankton Sample,,,Water column,Microcystis aeruginosa,Cyanophyta,4,5,0.4,9.6,672,211200,,,,,,,,,,
Rushforth Phycology,SR080373,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-B ,4917320,8/4/2008,Total Plankton Sample,,,Water column,Oscillatoria princeps,Cyanophyta,4,7,0.1,9.6,"1,066",38400,,,,,,,,,,
Rushforth Phycology,SR080373,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-B ,4917320,8/4/2008,Total Plankton Sample,,,Water column,pennate diatoms,Bacillariophyta,2,10,0,4.8,5,3840,,,,,,,,,,
Rushforth Phycology,SR080373,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-B ,4917320,8/4/2008,Total Plankton Sample,,,Water column,Phacus species,Euglenophyta,1,8,0,2.4,2,12000,,,,,,,,,,
Rushforth Phycology,SR080373,Utah Lake,DWQ,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-B ,4917320,8/4/2008,Total Plankton Sample,,,Water column,Schroederia setigera,Chlorophyta,2,6,0.1,4.8,5,48000,,,,,,,,,,
Rushforth Phycology,SR080370,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,8/4/2008,Total Plankton Sample,,,Water column,Dolichospermum flosaquae,Cyanophyta,218,1,51.9,523.2,"19,358",19881600,,,,,,,,,,
Rushforth Phycology,SR080370,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,8/4/2008,Total Plankton Sample,,,Water column,Aphanizomenon flos-aquae,Cyanophyta,18,3,2.1,43.2,"2,635",820800.1,,,,,,,,,,
Rushforth Phycology,SR080370,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,8/4/2008,Total Plankton Sample,,,Water column,centric diatoms,Bacillariophyta,2,8,0,4.8,5,3360,,,,,,,,,,
Rushforth Phycology,SR080370,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,8/4/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,185,2,45.1,444,444,17284030,,,,,,,,,,
Rushforth Phycology,SR080370,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,8/4/2008,Total Plankton Sample,,,Water column,Melosira granulata,Bacillariophyta,8,4,0.5,19.2,154,188160,,,,,,,,,,
Rushforth Phycology,SR080370,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,8/4/2008,Total Plankton Sample,,,Water column,Microcystis aeruginosa,Cyanophyta,1,5,0.1,2.4,168,52800,,,,,,,,,,
Rushforth Phycology,SR080370,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,8/4/2008,Total Plankton Sample,,,Water column,Oscillatoria agardhii,Cyanophyta,1,7,0,2.4,137,12000,,,,,,,,,,
Rushforth Phycology,SR080370,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,8/4/2008,Total Plankton Sample,,,Water column,Pteromonas species,Chlorophyta,1,9,0,2.4,2,1104,,,,,,,,,,
Rushforth Phycology,SR080370,Utah Lake,DWQ,UTAH LAKE 1 MI EAST OF PELICAN POINT,4917370,8/4/2008,Total Plankton Sample,,,Water column,Schroederia setigera,Chlorophyta,2,6,0.1,4.8,5,48000,,,,,,,,,,
Rushforth Phycology,SR080369,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,8/4/2008,Total Plankton Sample,,,Water column,Dolichospermum flosaquae,Cyanophyta,250,1,55,600,"22,200",22800000,,,,,,,,,,
Rushforth Phycology,SR080369,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,8/4/2008,Total Plankton Sample,,,Water column,Aphanizomenon flos-aquae,Cyanophyta,24,3,2.6,57.6,"3,514",1094400,,,,,,,,,,
Rushforth Phycology,SR080369,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,8/4/2008,Total Plankton Sample,,,Water column,centric diatoms,Bacillariophyta,4,9,0,9.6,10,6720,,,,,,,,,,
Rushforth Phycology,SR080369,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,8/4/2008,Total Plankton Sample,,,Water column,Ceratium hirundinella,Dinophyta,179,2,40.4,429.6,430,16723470,,,,,,,,,,
Rushforth Phycology,SR080369,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,8/4/2008,Total Plankton Sample,,,Water column,Melosira granulata,Bacillariophyta,8,5,0.5,19.2,154,188160,,,,,,,,,,
Rushforth Phycology,SR080369,Utah Lake,DWQ,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,8/4/2008,Total Plankton Sample,,,Water column,Microcystis aeruginosa,Cyanophyta,2,6,0.3,4.8,336,105600,,,,,,,,,,
